taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,scorpio_notes,version,pangolin_version,scorpio_version,constellation_version,is_designated,qc_status,qc_notes,note
USA/WI-UW-9411/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.08,Usher placements: BA.1.1(4/4)
USA/WI-UW-9412/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.09,Usher placements: BA.1.1(4/4)
USA/WI-UW-9413/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1(4/4)
USA/WI-UW-9414/2022,BA.1.1.14,0.0,,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 7; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.11,Usher placements: BA.1.1.14(1/1)
USA/WI-UW-9415/2022,BA.1.20,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 3; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.1.20(2/2)
USA/WI-UW-9416/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 4; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.06,Usher placements: BA.1.1(5/5)
USA/WI-UW-9417/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1(4/4)
USA/WI-UW-9418/2022,BA.1.20,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 3; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.1.20(1/1)
USA/WI-UW-9419/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1(4/4)
USA/WI-UW-9420/2022,BA.1.1.18,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1.18(7/7)
USA/WI-UW-9421/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.88,0.0,scorpio call: Alt alleles 52; Ref alleles 0; Amb alleles 5; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1(4/4)
USA/WI-UW-9422/2022,BA.1.5,0.0,,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 7; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.1,Usher placements: BA.1.5(2/2)
USA/WI-UW-9423/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.08,Usher placements: BA.1.1(1/1)
USA/WI-UW-9424/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 3; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.1.1(3/3)
USA/WI-UW-9425/2022,BA.1.1.14,0.0,,Omicron (BA.1-like),0.88,0.0,scorpio call: Alt alleles 52; Ref alleles 0; Amb alleles 5; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1.14(1/1)
USA/WI-UW-9426/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.08,Usher placements: BA.1.1(4/4)
USA/WI-UW-9427/2022,BA.1.1.18,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 3; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.1.1.18(7/7)
USA/WI-UW-9428/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 7; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.09,Usher placements: BA.1.1(4/4)
USA/WI-UW-9429/2022,BA.1.20,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 3; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.1.20(2/2)
USA/WI-UW-9430/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 3; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.1.1(2/2)
USA/WI-UW-9431/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 7; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.08,Usher placements: BA.1.1(4/4)
USA/WI-UW-9432/2022,BA.1.1.14,0.25,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 3; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.1.1(2/8) BA.1.1.14(6/8)
USA/WI-UW-9433/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.08,Usher placements: BA.1.1(4/4)
USA/WI-UW-9434/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1(4/4)
USA/WI-UW-9435/2022,BA.1.20,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 3; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.1.20(1/1)
USA/WI-UW-9436/2022,BA.1.15,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 3; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.1.15(5/5)
USA/WI-UW-9437/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1(4/4)
USA/WI-UW-9438/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 4; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.1.1(3/3)
USA/WI-UW-9439/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1(4/4)
USA/WI-UW-9440/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1(4/4)
USA/WI-UW-9441/2022,BA.1.1,0.3333333333333333,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1(1/3) BA.1.1(2/3)
USA/WI-UW-9442/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1(4/4)
USA/WI-UW-9443/2022,BA.1.1.18,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1.18(7/7)
USA/WI-UW-9444/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 6; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1(4/4)
hCoV-19/USA/WI-UW-9536/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-9537/2022,BA.1.20,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.20(1/1)
hCoV-19/USA/WI-UW-9538/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9539/2022,BA.1.1.14,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1.14(1/1)
hCoV-19/USA/WI-UW-9540/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.92,0.0,scorpio call: Alt alleles 54; Ref alleles 0; Amb alleles 3; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.1.1(3/3)
hCoV-19/USA/WI-UW-9541/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9542/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9543/2022,BA.1.20,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.20(1/1)
hCoV-19/USA/WI-UW-9544/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9545/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9546/2022,BA.1.1,0.5,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(1/2) BA.1.1.12(1/2)
hCoV-19/USA/WI-UW-9547/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9548/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.92,0.0,scorpio call: Alt alleles 54; Ref alleles 0; Amb alleles 3; Oth alleles 2,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.04,Assigned from designation hash.
hCoV-19/USA/WI-UW-9549/2022,BA.1.1.14,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1.14(1/1)
hCoV-19/USA/WI-UW-9550/2022,BA.1.1,0.5,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1(1/2) BA.1.1(1/2)
hCoV-19/USA/WI-UW-9551/2022,BA.1.20,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-9552/2022,BA.1.15,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.15(1/1)
hCoV-19/USA/WI-UW-9553/2022,BA.1.1,0.5,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(1/2) BA.1.1.4(1/2)
hCoV-19/USA/WI-UW-9554/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9555/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-9556/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 4; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.1.1(3/3)
hCoV-19/USA/WI-UW-9557/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9558/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(1/1)
hCoV-19/USA/WI-UW-9559/2022,BA.1.20,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.20(1/1)
hCoV-19/USA/WI-UW-9560/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1.1(1/1)
hCoV-19/USA/WI-UW-9561/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9562/2022,BA.1.1.14,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1.1.14(1/1)
hCoV-19/USA/WI-UW-9563/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 4; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.1.1(3/3)
hCoV-19/USA/WI-UW-9564/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9565/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 4; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.1.1(3/3)
hCoV-19/USA/WI-UW-9566/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 4; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.1.1(3/3)
hCoV-19/USA/WI-UW-9567/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9568/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9569/2022,BA.1.15,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.15(1/1)
hCoV-19/USA/WI-UW-9570/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9571/2022,BA.1.20,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-9572/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(3/3)
hCoV-19/USA/WI-UW-9573/2022,BA.1.1.14,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 4; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.1.1.14(1/1)
hCoV-19/USA/WI-UW-9574/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 2; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9575/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9576/2022,BA.1.1.14,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 2; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.1.1.14(1/1)
hCoV-19/USA/WI-UW-9577/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1.1(1/1)
hCoV-19/USA/WI-UW-9578/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9579/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 4; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.1.1(3/3)
hCoV-19/USA/WI-UW-9580/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1.1(1/1)
hCoV-19/USA/WI-UW-9581/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(3/3)
hCoV-19/USA/WI-UW-9582/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.88,0.0,scorpio call: Alt alleles 52; Ref alleles 0; Amb alleles 5; Oth alleles 2,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.1.1(1/1)
hCoV-19/USA/WI-UW-9583/2022,BA.1.20,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-9584/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9585/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.09,Usher placements: BA.1.1(4/4)
hCoV-19/USA/WI-UW-9586/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9587/2022,BA.1.1,0.0,,Omicron (BA.1-like),0.93,0.0,scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.1.1(2/2)
hCoV-19/USA/WI-UW-9588/2022,BA.2,0.3333333333333333,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.04,Assigned from designation hash.
